track_id,track_path
5521,/home/ayush/FOML_Project/fma_small/005/005521.mp3
5879,/home/ayush/FOML_Project/fma_small/005/005879.mp3
5936,/home/ayush/FOML_Project/fma_small/005/005936.mp3
5940,/home/ayush/FOML_Project/fma_small/005/005940.mp3
6329,/home/ayush/FOML_Project/fma_small/006/006329.mp3
6330,/home/ayush/FOML_Project/fma_small/006/006330.mp3
6331,/home/ayush/FOML_Project/fma_small/006/006331.mp3
6332,/home/ayush/FOML_Project/fma_small/006/006332.mp3
6333,/home/ayush/FOML_Project/fma_small/006/006333.mp3
6342,/home/ayush/FOML_Project/fma_small/006/006342.mp3
6354,/home/ayush/FOML_Project/fma_small/006/006354.mp3
6357,/home/ayush/FOML_Project/fma_small/006/006357.mp3
6358,/home/ayush/FOML_Project/fma_small/006/006358.mp3
6360,/home/ayush/FOML_Project/fma_small/006/006360.mp3
6363,/home/ayush/FOML_Project/fma_small/006/006363.mp3
6366,/home/ayush/FOML_Project/fma_small/006/006366.mp3
6367,/home/ayush/FOML_Project/fma_small/006/006367.mp3
6368,/home/ayush/FOML_Project/fma_small/006/006368.mp3
6370,/home/ayush/FOML_Project/fma_small/006/006370.mp3
6372,/home/ayush/FOML_Project/fma_small/006/006372.mp3
6373,/home/ayush/FOML_Project/fma_small/006/006373.mp3
6376,/home/ayush/FOML_Project/fma_small/006/006376.mp3
6379,/home/ayush/FOML_Project/fma_small/006/006379.mp3
6380,/home/ayush/FOML_Project/fma_small/006/006380.mp3
6381,/home/ayush/FOML_Project/fma_small/006/006381.mp3
6382,/home/ayush/FOML_Project/fma_small/006/006382.mp3
6383,/home/ayush/FOML_Project/fma_small/006/006383.mp3
6385,/home/ayush/FOML_Project/fma_small/006/006385.mp3
6387,/home/ayush/FOML_Project/fma_small/006/006387.mp3
6389,/home/ayush/FOML_Project/fma_small/006/006389.mp3
6390,/home/ayush/FOML_Project/fma_small/006/006390.mp3
6393,/home/ayush/FOML_Project/fma_small/006/006393.mp3
6394,/home/ayush/FOML_Project/fma_small/006/006394.mp3
6396,/home/ayush/FOML_Project/fma_small/006/006396.mp3
6406,/home/ayush/FOML_Project/fma_small/006/006406.mp3
6407,/home/ayush/FOML_Project/fma_small/006/006407.mp3
6439,/home/ayush/FOML_Project/fma_small/006/006439.mp3
6440,/home/ayush/FOML_Project/fma_small/006/006440.mp3
6442,/home/ayush/FOML_Project/fma_small/006/006442.mp3
6443,/home/ayush/FOML_Project/fma_small/006/006443.mp3
6448,/home/ayush/FOML_Project/fma_small/006/006448.mp3
6459,/home/ayush/FOML_Project/fma_small/006/006459.mp3
6461,/home/ayush/FOML_Project/fma_small/006/006461.mp3
6463,/home/ayush/FOML_Project/fma_small/006/006463.mp3
6467,/home/ayush/FOML_Project/fma_small/006/006467.mp3
6469,/home/ayush/FOML_Project/fma_small/006/006469.mp3
6517,/home/ayush/FOML_Project/fma_small/006/006517.mp3
6519,/home/ayush/FOML_Project/fma_small/006/006519.mp3
6603,/home/ayush/FOML_Project/fma_small/006/006603.mp3
6605,/home/ayush/FOML_Project/fma_small/006/006605.mp3
6606,/home/ayush/FOML_Project/fma_small/006/006606.mp3
6607,/home/ayush/FOML_Project/fma_small/006/006607.mp3
6608,/home/ayush/FOML_Project/fma_small/006/006608.mp3
6609,/home/ayush/FOML_Project/fma_small/006/006609.mp3
6610,/home/ayush/FOML_Project/fma_small/006/006610.mp3
6611,/home/ayush/FOML_Project/fma_small/006/006611.mp3
6674,/home/ayush/FOML_Project/fma_small/006/006674.mp3
6675,/home/ayush/FOML_Project/fma_small/006/006675.mp3
6677,/home/ayush/FOML_Project/fma_small/006/006677.mp3
6679,/home/ayush/FOML_Project/fma_small/006/006679.mp3
6680,/home/ayush/FOML_Project/fma_small/006/006680.mp3
6684,/home/ayush/FOML_Project/fma_small/006/006684.mp3
6762,/home/ayush/FOML_Project/fma_small/006/006762.mp3
6776,/home/ayush/FOML_Project/fma_small/006/006776.mp3
6778,/home/ayush/FOML_Project/fma_small/006/006778.mp3
6779,/home/ayush/FOML_Project/fma_small/006/006779.mp3
6782,/home/ayush/FOML_Project/fma_small/006/006782.mp3
6783,/home/ayush/FOML_Project/fma_small/006/006783.mp3
6788,/home/ayush/FOML_Project/fma_small/006/006788.mp3
6802,/home/ayush/FOML_Project/fma_small/006/006802.mp3
6803,/home/ayush/FOML_Project/fma_small/006/006803.mp3
6854,/home/ayush/FOML_Project/fma_small/006/006854.mp3
6855,/home/ayush/FOML_Project/fma_small/006/006855.mp3
6856,/home/ayush/FOML_Project/fma_small/006/006856.mp3
6857,/home/ayush/FOML_Project/fma_small/006/006857.mp3
7011,/home/ayush/FOML_Project/fma_small/007/007011.mp3
7373,/home/ayush/FOML_Project/fma_small/007/007373.mp3
7374,/home/ayush/FOML_Project/fma_small/007/007374.mp3
7375,/home/ayush/FOML_Project/fma_small/007/007375.mp3
7376,/home/ayush/FOML_Project/fma_small/007/007376.mp3
7377,/home/ayush/FOML_Project/fma_small/007/007377.mp3
7378,/home/ayush/FOML_Project/fma_small/007/007378.mp3
7379,/home/ayush/FOML_Project/fma_small/007/007379.mp3
7381,/home/ayush/FOML_Project/fma_small/007/007381.mp3
7383,/home/ayush/FOML_Project/fma_small/007/007383.mp3
7385,/home/ayush/FOML_Project/fma_small/007/007385.mp3
7386,/home/ayush/FOML_Project/fma_small/007/007386.mp3
7388,/home/ayush/FOML_Project/fma_small/007/007388.mp3
7391,/home/ayush/FOML_Project/fma_small/007/007391.mp3
7393,/home/ayush/FOML_Project/fma_small/007/007393.mp3
7481,/home/ayush/FOML_Project/fma_small/007/007481.mp3
7482,/home/ayush/FOML_Project/fma_small/007/007482.mp3
7483,/home/ayush/FOML_Project/fma_small/007/007483.mp3
7487,/home/ayush/FOML_Project/fma_small/007/007487.mp3
7488,/home/ayush/FOML_Project/fma_small/007/007488.mp3
7489,/home/ayush/FOML_Project/fma_small/007/007489.mp3
7490,/home/ayush/FOML_Project/fma_small/007/007490.mp3
7491,/home/ayush/FOML_Project/fma_small/007/007491.mp3
7492,/home/ayush/FOML_Project/fma_small/007/007492.mp3
7495,/home/ayush/FOML_Project/fma_small/007/007495.mp3
7526,/home/ayush/FOML_Project/fma_small/007/007526.mp3
7527,/home/ayush/FOML_Project/fma_small/007/007527.mp3
7528,/home/ayush/FOML_Project/fma_small/007/007528.mp3
7529,/home/ayush/FOML_Project/fma_small/007/007529.mp3
7548,/home/ayush/FOML_Project/fma_small/007/007548.mp3
7554,/home/ayush/FOML_Project/fma_small/007/007554.mp3
7709,/home/ayush/FOML_Project/fma_small/007/007709.mp3
7710,/home/ayush/FOML_Project/fma_small/007/007710.mp3
7711,/home/ayush/FOML_Project/fma_small/007/007711.mp3
7712,/home/ayush/FOML_Project/fma_small/007/007712.mp3
7713,/home/ayush/FOML_Project/fma_small/007/007713.mp3
7872,/home/ayush/FOML_Project/fma_small/007/007872.mp3
8056,/home/ayush/FOML_Project/fma_small/008/008056.mp3
8208,/home/ayush/FOML_Project/fma_small/008/008208.mp3
8256,/home/ayush/FOML_Project/fma_small/008/008256.mp3
8259,/home/ayush/FOML_Project/fma_small/008/008259.mp3
8261,/home/ayush/FOML_Project/fma_small/008/008261.mp3
8345,/home/ayush/FOML_Project/fma_small/008/008345.mp3
8357,/home/ayush/FOML_Project/fma_small/008/008357.mp3
8363,/home/ayush/FOML_Project/fma_small/008/008363.mp3
8372,/home/ayush/FOML_Project/fma_small/008/008372.mp3
8416,/home/ayush/FOML_Project/fma_small/008/008416.mp3
9152,/home/ayush/FOML_Project/fma_small/009/009152.mp3
9155,/home/ayush/FOML_Project/fma_small/009/009155.mp3
9307,/home/ayush/FOML_Project/fma_small/009/009307.mp3
9476,/home/ayush/FOML_Project/fma_small/009/009476.mp3
9477,/home/ayush/FOML_Project/fma_small/009/009477.mp3
9491,/home/ayush/FOML_Project/fma_small/009/009491.mp3
9505,/home/ayush/FOML_Project/fma_small/009/009505.mp3
9511,/home/ayush/FOML_Project/fma_small/009/009511.mp3
9512,/home/ayush/FOML_Project/fma_small/009/009512.mp3
9513,/home/ayush/FOML_Project/fma_small/009/009513.mp3
9550,/home/ayush/FOML_Project/fma_small/009/009550.mp3
9553,/home/ayush/FOML_Project/fma_small/009/009553.mp3
9555,/home/ayush/FOML_Project/fma_small/009/009555.mp3
9557,/home/ayush/FOML_Project/fma_small/009/009557.mp3
9559,/home/ayush/FOML_Project/fma_small/009/009559.mp3
9560,/home/ayush/FOML_Project/fma_small/009/009560.mp3
9678,/home/ayush/FOML_Project/fma_small/009/009678.mp3
9721,/home/ayush/FOML_Project/fma_small/009/009721.mp3
9846,/home/ayush/FOML_Project/fma_small/009/009846.mp3
9887,/home/ayush/FOML_Project/fma_small/009/009887.mp3
9888,/home/ayush/FOML_Project/fma_small/009/009888.mp3
9918,/home/ayush/FOML_Project/fma_small/009/009918.mp3
9962,/home/ayush/FOML_Project/fma_small/009/009962.mp3
10186,/home/ayush/FOML_Project/fma_small/010/010186.mp3
10192,/home/ayush/FOML_Project/fma_small/010/010192.mp3
10250,/home/ayush/FOML_Project/fma_small/010/010250.mp3
10374,/home/ayush/FOML_Project/fma_small/010/010374.mp3
10375,/home/ayush/FOML_Project/fma_small/010/010375.mp3
10376,/home/ayush/FOML_Project/fma_small/010/010376.mp3
10377,/home/ayush/FOML_Project/fma_small/010/010377.mp3
10381,/home/ayush/FOML_Project/fma_small/010/010381.mp3
10382,/home/ayush/FOML_Project/fma_small/010/010382.mp3
10383,/home/ayush/FOML_Project/fma_small/010/010383.mp3
10384,/home/ayush/FOML_Project/fma_small/010/010384.mp3
10385,/home/ayush/FOML_Project/fma_small/010/010385.mp3
10386,/home/ayush/FOML_Project/fma_small/010/010386.mp3
10387,/home/ayush/FOML_Project/fma_small/010/010387.mp3
10388,/home/ayush/FOML_Project/fma_small/010/010388.mp3
10389,/home/ayush/FOML_Project/fma_small/010/010389.mp3
10435,/home/ayush/FOML_Project/fma_small/010/010435.mp3
10438,/home/ayush/FOML_Project/fma_small/010/010438.mp3
10439,/home/ayush/FOML_Project/fma_small/010/010439.mp3
10440,/home/ayush/FOML_Project/fma_small/010/010440.mp3
10441,/home/ayush/FOML_Project/fma_small/010/010441.mp3
10442,/home/ayush/FOML_Project/fma_small/010/010442.mp3
10443,/home/ayush/FOML_Project/fma_small/010/010443.mp3
10444,/home/ayush/FOML_Project/fma_small/010/010444.mp3
10447,/home/ayush/FOML_Project/fma_small/010/010447.mp3
10458,/home/ayush/FOML_Project/fma_small/010/010458.mp3
10480,/home/ayush/FOML_Project/fma_small/010/010480.mp3
10481,/home/ayush/FOML_Project/fma_small/010/010481.mp3
10485,/home/ayush/FOML_Project/fma_small/010/010485.mp3
10521,/home/ayush/FOML_Project/fma_small/010/010521.mp3
10527,/home/ayush/FOML_Project/fma_small/010/010527.mp3
10535,/home/ayush/FOML_Project/fma_small/010/010535.mp3
10541,/home/ayush/FOML_Project/fma_small/010/010541.mp3
10575,/home/ayush/FOML_Project/fma_small/010/010575.mp3
10577,/home/ayush/FOML_Project/fma_small/010/010577.mp3
10668,/home/ayush/FOML_Project/fma_small/010/010668.mp3
10669,/home/ayush/FOML_Project/fma_small/010/010669.mp3
10670,/home/ayush/FOML_Project/fma_small/010/010670.mp3
10671,/home/ayush/FOML_Project/fma_small/010/010671.mp3
10672,/home/ayush/FOML_Project/fma_small/010/010672.mp3
10673,/home/ayush/FOML_Project/fma_small/010/010673.mp3
10674,/home/ayush/FOML_Project/fma_small/010/010674.mp3
10675,/home/ayush/FOML_Project/fma_small/010/010675.mp3
10676,/home/ayush/FOML_Project/fma_small/010/010676.mp3
